transaction_id,customer_id,product_id,sale_date,sale_amount,quantity,store_id,region,discount
TXN031945,CUST6234,PROD778,2024-09-07,488.69,5.0,ST002,South,0.0
TXN031946,CUST8537,PROD907,2024-09-07,63.98,7.0,ST001,South,0.0
TXN031947,CUST3440,PROD779,2024-09-07,,4.0,ST001,South,3.75
TXN031948,CUST2402,PROD446,2024-09-07,427.92,9.0,ST002,North,0.0
TXN031949,CUST6043,PROD968,2024-09-07,471.79,2.0,ST005,North,0.0
TXN031950,CUST2082,PROD100,2024-09-07,413.01,6.0,ST002,North,0.0
TXN031951,CUST1663,PROD245,2024-09-07,182.46,6.0,ST003,East,0.0
TXN031952,CUST7923,PROD190,2024-09-07,179.83,2.0,ST005,North,11.91
TXN031953,CUST4387,PROD295,2024-09-07,435.18,6.0,ST001,West,2.72
TXN031954,CUST7903,PROD485,2024-09-07,43.86,3.0,ST002,South,0.0
TXN031955,CUST5373,PROD290,2024-09-07,110.04,9.0,ST005,South,0.0
TXN031956,CUST5060,PROD840,2024-09-07,135.74,1.0,ST003,East,2.0
TXN031957,CUST5798,PROD168,2024-09-07,213.33,8.0,ST005,West,0.0
TXN031958,CUST5825,PROD712,2024-09-07,486.43,2.0,ST002,West,0.0
TXN031959,CUST3728,PROD513,2024-09-07,38.95,6.0,ST002,East,1.3
TXN031960,CUST9051,PROD576,2024-09-07,470.69,7.0,ST001,East,0.0
TXN031961,CUST8852,PROD266,2024-09-07,51.23,3.0,ST004,North,0.0
TXN031962,CUST2446,PROD310,2024-09-07,438.75,3.0,ST004,West,0.0
TXN031963,CUST9943,PROD370,2024-09-07,77.4,4.0,ST003,East,0.0
TXN031964,CUST5525,PROD550,2024-09-07,329.72,2.0,ST003,West,29.51
TXN031965,CUST5196,PROD592,2024-09-07,,5.0,ST004,West,0.0
TXN031966,CUST8395,PROD201,2024-09-07,471.62,10.0,ST004,West,0.0
TXN031967,CUST4897,PROD948,2024-09-07,127.86,3.0,ST005,East,0.0
TXN031968,CUST9692,PROD551,2024-09-07,58.56,4.0,ST001,West,0.0
TXN031969,CUST1598,PROD658,2024-09-07,419.57,9.0,ST001,West,0.0
TXN031970,CUST2520,PROD665,2024-09-07,279.51,7.0,ST003,North,0.0
TXN031971,CUST1350,PROD794,2024-09-07,260.61,3.0,ST003,South,0.0
TXN031972,CUST4415,PROD494,2024-09-07,210.51,4.0,ST004,West,0.0
TXN031973,CUST3779,PROD790,2024-09-07,209.15,8.0,ST002,West,0.0
TXN031974,CUST2293,PROD717,2024-09-07,168.44,3.0,ST001,West,6.06
TXN031975,CUST5381,PROD762,2024-09-07,132.07,2.0,ST004,South,0.0
TXN031976,CUST9332,PROD211,2024-09-08,483.85,2.0,ST004,East,0.0
TXN031977,CUST5941,PROD609,2024-09-08,376.98,10.0,ST004,West,0.0
TXN031978,CUST3276,PROD611,2024-09-08,155.61,2.0,ST003,West,0.0
TXN031979,CUST3583,PROD500,2024-09-08,410.47,4.0,ST002,West,26.92
TXN031980,CUST5931,PROD742,2024-09-08,,7.0,ST003,North,0.0
TXN031981,CUST7656,PROD710,2024-09-08,388.47,9.0,ST002,North,0.0
TXN031982,CUST4797,PROD301,2024-09-08,402.77,5.0,ST005,North,0.0
TXN031983,CUST8693,PROD209,2024-09-08,146.27,4.0,ST004,North,9.75
TXN031984,CUST6858,PROD462,2024-09-08,26.01,9.0,ST001,South,0.0
TXN031985,CUST1468,PROD677,2024-09-08,140.96,8.0,ST005,West,0.0
TXN031986,CUST6116,PROD658,2024-09-08,419.23,6.0,ST003,West,0.0
TXN031987,CUST1643,PROD426,2024-09-08,170.73,10.0,ST002,East,0.0
TXN031988,CUST1785,PROD607,2024-09-08,46.29,6.0,ST003,West,0.0
TXN031989,CUST8739,PROD913,2024-09-08,128.09,8.0,ST003,East,0.0
TXN031990,CUST8447,PROD434,2024-09-08,134.54,2.0,ST003,South,0.0
TXN031991,CUST2911,PROD274,2024-09-08,25.88,8.0,ST001,West,0.0
TXN031992,CUST2046,PROD421,2024-09-08,216.54,6.0,ST005,East,0.0
TXN031993,CUST7093,PROD366,2024-09-08,184.36,6.0,ST001,East,0.0
TXN031994,CUST6371,PROD707,2024-09-08,273.82,,ST002,South,0.0
TXN031995,CUST9923,PROD720,2024-09-08,133.82,1.0,ST004,East,0.0
TXN031996,CUST1102,PROD152,2024-09-08,395.65,10.0,ST001,South,0.0
TXN031997,CUST9440,PROD202,2024-09-08,406.93,10.0,ST005,North,0.0
TXN031998,CUST9261,PROD475,2024-09-08,255.28,4.0,ST004,North,0.0
TXN031999,CUST5684,PROD405,2024-09-08,267.46,7.0,ST004,South,21.56
TXN032000,CUST8785,PROD987,2024-09-08,484.82,10.0,ST002,East,0.0
TXN032001,CUST7810,PROD532,2024-09-08,220.83,4.0,ST004,West,0.0
TXN032002,CUST4368,PROD719,2024-09-08,159.23,3.0,ST003,East,7.77
TXN032003,CUST9833,PROD580,2024-09-08,194.52,5.0,ST005,North,0.0
TXN032004,CUST2473,PROD244,2024-09-08,317.46,10.0,ST002,South,28.63
TXN032005,CUST6506,PROD835,2024-09-08,277.14,8.0,ST003,East,12.35
TXN032006,CUST3524,PROD404,2024-09-08,274.93,6.0,ST002,South,0.0
TXN032007,CUST5470,PROD326,2024-09-08,236.11,2.0,ST003,West,0.0
TXN032008,CUST1478,PROD444,2024-09-08,158.84,2.0,ST005,South,0.0
TXN032009,CUST2762,PROD641,2024-09-08,,10.0,ST003,West,0.0
TXN032010,CUST5752,PROD967,2024-09-08,259.48,3.0,ST001,East,0.0
TXN032011,CUST4181,PROD650,2024-09-08,336.56,6.0,ST005,North,0.0
TXN032012,CUST1173,PROD759,2024-09-08,348.44,7.0,ST003,South,0.0
TXN032013,CUST2374,PROD683,2024-09-08,,3.0,ST002,North,3.34
TXN032014,CUST8687,PROD163,2024-09-08,275.55,2.0,ST005,East,0.0
TXN032015,CUST8704,PROD762,2024-09-08,129.04,7.0,ST002,South,6.59
TXN032016,CUST2762,PROD909,2024-09-08,193.04,9.0,ST004,South,0.0
TXN032017,CUST1399,PROD494,2024-09-08,25.73,1.0,ST001,East,1.92
TXN032018,CUST3918,PROD623,2024-09-08,121.67,5.0,ST005,North,0.0
TXN032019,CUST2040,PROD531,2024-09-08,22.23,5.0,ST005,West,0.0
TXN032020,CUST9793,PROD434,2024-09-08,421.52,10.0,ST002,North,35.88
TXN032021,CUST4669,PROD839,2024-09-08,350.9,9.0,ST001,North,17.1
TXN032022,CUST1962,PROD598,2024-09-08,340.69,2.0,ST004,West,0.0
TXN032023,CUST6146,PROD131,2024-09-08,451.99,6.0,ST003,South,23.16
TXN032024,CUST6347,PROD585,2024-09-08,382.1,1.0,ST005,South,0.0
TXN032025,CUST7839,PROD417,2024-09-08,284.65,3.0,ST003,West,22.86
TXN032026,CUST5353,PROD828,2024-09-08,311.51,4.0,ST001,East,0.4
TXN032027,CUST9538,PROD783,2024-09-08,251.31,6.0,ST002,North,0.0
TXN032028,CUST9921,PROD387,2024-09-08,123.03,3.0,ST001,South,0.0
TXN032029,CUST5972,PROD286,2024-09-08,436.49,3.0,ST001,West,0.0
TXN032030,CUST8595,PROD218,2024-09-08,277.91,6.0,ST002,West,0.0
TXN032031,CUST6421,PROD245,2024-09-08,87.55,9.0,ST004,West,7.07
TXN032032,CUST2057,PROD106,2024-09-08,140.84,8.0,ST001,South,0.0
TXN032033,CUST2771,PROD512,2024-09-08,171.8,4.0,ST001,North,9.5
TXN032034,CUST3114,PROD360,2024-09-08,486.27,7.0,ST003,East,0.0
TXN032035,CUST2196,PROD639,2024-09-08,234.39,10.0,ST005,North,13.56
TXN032036,CUST4539,PROD636,2024-09-08,229.72,8.0,ST001,North,0.0
TXN032037,CUST8283,PROD255,2024-09-08,216.8,8.0,ST004,East,0.0
TXN032038,CUST5466,PROD244,2024-09-08,272.2,6.0,ST005,West,0.0
TXN032039,CUST7764,PROD140,2024-09-08,213.72,2.0,ST001,South,0.0
TXN032040,CUST6733,PROD618,2024-09-08,286.47,7.0,ST004,East,0.0
TXN032041,CUST8645,PROD305,2024-09-08,108.82,4.0,ST001,East,0.0
TXN032042,CUST5692,PROD404,2024-09-08,466.99,1.0,ST003,East,0.0
TXN032043,CUST4054,PROD119,2024-09-08,454.74,1.0,ST002,West,11.22
TXN032044,CUST7858,PROD240,2024-09-08,165.63,6.0,ST003,North,0.0
TXN032045,CUST6705,PROD289,2024-09-08,436.73,4.0,ST002,North,14.89
TXN032046,CUST1655,PROD226,2024-09-08,46.27,10.0,ST001,East,3.75
TXN032047,CUST7956,PROD864,2024-09-08,238.95,8.0,ST002,North,0.0
TXN032048,CUST4545,PROD875,2024-09-08,284.32,4.0,ST003,North,0.0
TXN032049,CUST2042,PROD656,2024-09-08,405.61,5.0,ST004,North,0.95
TXN032050,CUST1848,PROD467,2024-09-08,338.97,7.0,ST003,East,0.0
TXN032051,CUST4310,PROD768,2024-09-08,293.08,1.0,ST004,East,0.0
TXN032052,CUST5437,PROD828,2024-09-08,197.27,6.0,ST002,East,0.0
TXN032053,CUST5198,PROD686,2024-09-08,435.96,4.0,ST005,North,0.0
TXN032054,CUST3819,PROD747,2024-09-09,123.03,8.0,ST003,South,0.0
TXN032055,CUST1508,PROD882,2024-09-09,296.64,6.0,ST001,North,0.0
TXN032056,CUST2622,PROD561,2024-09-09,243.85,3.0,ST003,West,0.0
TXN032057,CUST6418,PROD783,2024-09-09,86.41,5.0,ST003,North,0.0
TXN032058,CUST4336,PROD711,2024-09-09,380.6,3.0,ST002,South,0.0
TXN032059,CUST7704,PROD134,2024-09-09,65.69,3.0,ST001,North,0.0
TXN032060,CUST5989,PROD618,2024-09-09,337.32,10.0,ST004,North,0.0
TXN032061,CUST2993,PROD528,2024-09-09,127.16,1.0,ST002,North,0.0
TXN032062,CUST8476,PROD452,2024-09-09,111.97,2.0,ST002,South,9.68
TXN032063,CUST6982,PROD326,2024-09-09,241.37,4.0,ST005,South,0.0
TXN032064,CUST9061,PROD545,2024-09-09,238.09,7.0,ST001,West,10.59
TXN032065,CUST3298,PROD627,2024-09-09,70.65,5.0,ST004,West,3.88
TXN032066,CUST4114,PROD937,2024-09-09,417.45,4.0,ST001,North,32.23
TXN032067,CUST1805,PROD541,2024-09-09,433.68,8.0,ST003,North,28.56
TXN032068,CUST4708,PROD354,2024-09-09,478.35,4.0,ST001,North,0.0
TXN032069,CUST4785,PROD937,2024-09-09,492.4,8.0,ST002,East,0.0
TXN032070,CUST1226,PROD264,2024-09-09,341.61,1.0,ST002,West,10.87
TXN032071,CUST8384,PROD125,2024-09-09,271.12,9.0,ST004,North,3.99
TXN032072,CUST6206,PROD431,2024-09-09,428.97,2.0,ST003,West,21.88
TXN032073,CUST3365,PROD531,2024-09-09,89.54,10.0,ST005,East,1.17
TXN032074,CUST6774,PROD485,2024-09-09,297.06,6.0,ST001,West,4.55
TXN032075,CUST3337,PROD751,2024-09-09,417.11,5.0,ST002,West,0.0
TXN032076,CUST2662,PROD347,2024-09-09,219.42,1.0,ST001,West,0.0
TXN032077,CUST9578,PROD667,2024-09-09,339.0,7.0,ST005,South,0.95
TXN032078,CUST3742,PROD608,2024-09-09,441.39,6.0,ST002,South,36.46
TXN032079,CUST8832,PROD242,2024-09-09,429.03,5.0,ST001,North,0.0
TXN032080,CUST7489,PROD766,2024-09-09,256.72,6.0,ST005,North,0.0
TXN032081,CUST3666,PROD508,2024-09-09,187.55,6.0,ST002,East,9.4
TXN032082,CUST8318,PROD639,2024-09-09,104.43,9.0,ST004,East,0.0
TXN032083,CUST2605,PROD616,2024-09-09,33.08,10.0,ST001,South,0.0
TXN032084,CUST9019,PROD116,2024-09-09,251.45,2.0,ST004,West,0.0
TXN032085,CUST5284,PROD784,2024-09-09,61.54,8.0,ST001,South,2.46
TXN032086,CUST7836,PROD500,2024-09-09,301.75,9.0,ST002,West,0.0
TXN032087,CUST4630,PROD891,2024-09-09,42.1,9.0,ST004,West,0.0
TXN032088,CUST6069,PROD762,2024-09-09,19.52,10.0,ST002,North,0.0
TXN032089,CUST4146,PROD476,2024-09-09,153.09,3.0,ST002,South,0.0
TXN032090,CUST6119,PROD374,2024-09-09,300.26,8.0,ST005,South,0.0
TXN032091,CUST3352,PROD490,2024-09-09,132.96,6.0,ST003,West,13.23
TXN032092,CUST3717,PROD448,2024-09-09,,5.0,ST001,West,0.0
TXN032093,CUST8740,PROD840,2024-09-09,210.76,8.0,ST002,West,0.0
TXN032094,CUST5260,PROD144,2024-09-09,385.48,5.0,ST003,West,0.0
TXN032095,CUST2796,PROD390,2024-09-09,420.82,4.0,ST002,South,27.82
TXN032096,CUST9452,PROD576,2024-09-09,472.28,8.0,ST002,South,0.0
TXN032097,CUST7278,PROD551,2024-09-09,376.54,5.0,ST003,South,33.04
TXN032098,CUST2838,PROD442,2024-09-09,323.4,7.0,ST001,South,0.0
TXN032099,CUST5907,PROD318,2024-09-09,48.12,4.0,ST005,South,1.44
TXN032100,CUST1213,PROD177,2024-09-09,38.19,4.0,ST001,East,0.58
TXN032101,CUST6529,PROD185,2024-09-09,394.91,10.0,ST003,East,0.0
TXN032102,CUST1185,PROD994,2024-09-09,109.78,8.0,ST005,West,9.22
TXN032103,CUST7343,PROD479,2024-09-09,399.37,6.0,ST001,North,0.0
TXN032104,CUST9228,PROD893,2024-09-09,138.31,5.0,ST003,West,0.0
TXN032105,CUST1111,PROD670,2024-09-09,,2.0,ST002,North,0.0
TXN032106,CUST5072,PROD667,2024-09-09,280.83,4.0,ST004,West,0.0
TXN032107,CUST1987,PROD119,2024-09-09,312.22,2.0,ST004,South,5.6
TXN032108,CUST4790,PROD324,2024-09-09,495.08,2.0,ST004,West,0.0
TXN032109,CUST1652,PROD729,2024-09-09,210.78,2.0,ST001,North,0.0
TXN032110,CUST9897,PROD469,2024-09-09,480.95,3.0,ST003,South,12.84
TXN032111,CUST8196,PROD501,2024-09-09,240.21,9.0,ST002,West,0.0
TXN032112,CUST9867,PROD576,2024-09-09,91.45,5.0,ST001,South,8.97
TXN032113,CUST5169,PROD391,2024-09-09,134.51,8.0,ST004,West,0.0
TXN032114,CUST8730,PROD954,2024-09-09,112.07,1.0,ST004,East,0.0
TXN032115,CUST7019,PROD631,2024-09-09,343.02,2.0,ST003,West,0.0
TXN032116,CUST3773,PROD656,2024-09-09,29.13,10.0,ST002,West,0.0
TXN032117,CUST6391,PROD798,2024-09-09,374.45,5.0,ST003,South,0.0
TXN032118,CUST6099,PROD794,2024-09-09,31.36,8.0,ST003,North,0.0
TXN032119,CUST9217,PROD815,2024-09-09,77.41,8.0,ST005,West,0.0
TXN032120,CUST4489,PROD700,2024-09-09,251.38,9.0,ST004,North,4.33
TXN032121,CUST5182,PROD500,2024-09-09,252.33,10.0,ST005,South,15.29
TXN032122,CUST1570,PROD217,2024-09-09,452.94,8.0,ST004,East,0.0
TXN032123,CUST2685,PROD914,2024-09-09,287.01,10.0,ST004,West,0.0
TXN032124,CUST6958,PROD368,2024-09-09,283.58,0.0,ST002,East,0.0
TXN032125,CUST1972,PROD646,2024-09-09,375.52,7.0,ST003,East,0.0
TXN032126,CUST8937,PROD131,2024-09-09,271.7,1.0,ST004,South,0.0
TXN032127,CUST2030,PROD127,2024-09-09,397.84,10.0,ST001,North,0.0
TXN032128,CUST8586,PROD379,2024-09-09,445.13,1.0,ST002,South,0.0
TXN032129,CUST6189,PROD164,2024-09-09,162.53,3.0,ST005,South,9.25
TXN032130,CUST9714,PROD749,2024-09-09,143.01,,ST001,South,1.96
TXN032131,CUST3220,PROD181,2024-09-09,293.22,5.0,ST001,South,0.0
TXN032132,CUST2438,PROD698,2024-09-09,53.5,4.0,ST003,South,0.0
TXN032133,CUST8451,PROD917,2024-09-09,145.07,1.0,ST004,West,0.0
TXN032134,CUST4515,PROD721,2024-09-09,480.0,7.0,ST003,West,0.0
TXN032135,CUST4056,PROD467,2024-09-09,101.75,10.0,ST005,South,0.0
TXN032136,CUST5145,PROD782,2024-09-09,222.37,10.0,ST002,West,17.85
TXN032137,CUST3185,PROD465,2024-09-09,146.39,9.0,ST002,South,7.93
TXN032138,CUST6792,PROD645,2024-09-09,242.01,4.0,ST001,North,19.64
TXN032139,CUST1736,PROD136,2024-09-09,93.7,8.0,ST004,East,0.0
TXN032140,CUST5741,PROD231,2024-09-09,439.22,7.0,ST001,South,0.0
TXN032141,CUST3695,PROD282,2024-09-09,340.51,8.0,ST004,East,0.0
TXN032142,CUST9091,PROD774,2024-09-09,465.57,9.0,ST001,,0.0
TXN032143,CUST8331,PROD608,2024-09-09,173.15,4.0,ST005,South,5.83
TXN032144,CUST6247,PROD614,2024-09-09,332.57,2.0,ST004,North,27.26
TXN032145,CUST3702,PROD435,2024-09-09,458.7,4.0,ST002,West,0.0
TXN032146,CUST8206,PROD856,2024-09-09,385.98,4.0,ST002,South,0.0
TXN032147,CUST5536,PROD997,2024-09-09,90.8,3.0,ST003,North,3.93
TXN032148,CUST4060,PROD604,2024-09-09,82.45,5.0,ST005,North,3.05
TXN032149,CUST5766,PROD826,2024-09-09,98.97,5.0,ST005,North,9.57
TXN032150,CUST6313,PROD166,2024-09-09,98.41,6.0,ST004,South,0.0
TXN032151,CUST1551,PROD524,2024-09-09,114.69,4.0,ST001,South,0.0
TXN032152,CUST9577,PROD515,2024-09-09,143.34,9.0,ST004,East,0.0
TXN032153,CUST2480,PROD649,2024-09-09,197.33,1.0,ST004,West,9.79
TXN032154,CUST7689,PROD945,2024-09-09,12.92,10.0,ST002,West,0.35
TXN032155,CUST5365,PROD236,2024-09-09,271.72,5.0,ST004,North,0.0
TXN032156,CUST8496,PROD799,2024-09-09,298.09,4.0,ST004,West,0.0
TXN032157,CUST6502,PROD684,2024-09-09,239.3,1.0,ST004,East,21.87
TXN032158,CUST1610,PROD519,2024-09-09,57.15,4.0,ST004,East,5.26
TXN032159,CUST1149,PROD421,2024-09-09,342.24,10.0,ST003,West,0.0
TXN032160,CUST2111,PROD420,2024-09-09,215.66,5.0,ST002,East,0.0
TXN032161,CUST8959,PROD934,2024-09-09,381.67,1.0,ST003,West,0.0
TXN032162,CUST9678,PROD168,2024-09-09,153.02,3.0,ST001,West,0.0
TXN032163,CUST8246,PROD210,2024-09-09,397.73,4.0,ST003,East,13.62
TXN032164,CUST7264,PROD215,2024-09-09,349.36,1.0,ST002,West,19.96
TXN032165,CUST6981,PROD585,2024-09-09,264.85,6.0,ST004,West,19.27
TXN032166,CUST2410,PROD946,2024-09-09,420.13,1.0,ST001,West,28.79
TXN032167,CUST9749,PROD426,2024-09-09,206.66,7.0,ST003,West,15.34
TXN032168,CUST4397,PROD607,2024-09-09,405.55,3.0,ST002,East,0.0
TXN032169,CUST7075,PROD781,2024-09-09,47.65,10.0,ST001,North,0.0
TXN032170,CUST4557,PROD226,2024-09-09,27.13,5.0,ST005,East,2.22
TXN032171,CUST1396,PROD458,2024-09-09,351.59,4.0,ST004,North,22.26
TXN032172,CUST8969,PROD176,2024-09-09,32.92,2.0,ST002,East,2.44
TXN032173,CUST1332,PROD944,2024-09-09,90.6,7.0,ST003,West,0.0
TXN032174,CUST9833,PROD590,2024-09-09,465.18,5.0,ST004,East,0.0
TXN032175,CUST4541,PROD321,2024-09-09,323.29,7.0,ST003,South,15.45
TXN032176,CUST7444,PROD466,2024-09-09,424.63,10.0,ST004,East,0.0
TXN032177,CUST4739,PROD386,2024-09-09,445.71,1.0,ST005,South,31.5
TXN032178,CUST5977,PROD360,2024-09-09,386.33,3.0,ST001,South,25.62
TXN032179,CUST5239,PROD312,2024-09-09,497.95,2.0,ST005,West,19.58
TXN032180,CUST6872,PROD406,2024-09-09,58.29,4.0,ST003,West,2.77
TXN032181,CUST6551,PROD213,2024-09-09,247.72,10.0,ST002,North,0.0
TXN032182,CUST6868,PROD824,2024-09-09,396.42,3.0,ST005,North,0.0
TXN032183,CUST2439,PROD507,2024-09-09,353.55,2.0,ST002,North,0.0
TXN032184,CUST9495,PROD522,2024-09-09,142.48,8.0,ST003,South,12.95
TXN032185,CUST3840,PROD648,2024-09-09,463.92,5.0,ST003,East,0.0
TXN032186,CUST4067,PROD906,2024-09-09,243.83,7.0,ST001,North,0.0
TXN032187,CUST7309,PROD594,2024-09-09,19.64,5.0,ST002,East,0.0
TXN032188,CUST7436,PROD439,2024-09-10,321.13,4.0,ST004,East,0.0
TXN032189,CUST9890,PROD377,2024-09-10,476.03,6.0,ST004,North,0.0
TXN032190,CUST1267,PROD130,2024-09-10,257.03,6.0,ST001,North,0.0
TXN032191,CUST5835,PROD706,2024-09-10,469.02,9.0,ST002,West,1.14
TXN032192,CUST1224,PROD618,2024-09-10,342.71,2.0,ST001,North,32.15
TXN032193,CUST5622,PROD462,2024-09-10,204.7,8.0,ST002,West,0.0
TXN032194,CUST5741,PROD188,2024-09-10,454.48,3.0,ST005,South,0.0
TXN032195,CUST2988,PROD126,2024-09-10,,1.0,ST001,,5.26
TXN032196,CUST4846,PROD361,2024-09-10,123.96,5.0,ST001,South,0.0
TXN032197,CUST7405,PROD385,2024-09-10,39.51,10.0,ST001,West,0.0
TXN032198,CUST5850,PROD935,2024-09-10,203.83,8.0,ST003,North,0.0
TXN032199,CUST8101,PROD322,2024-09-10,228.36,9.0,ST005,West,16.04
TXN032200,CUST9118,PROD588,2024-09-10,489.51,3.0,ST005,South,6.29
TXN032201,CUST2162,PROD624,2024-09-10,73.89,6.0,ST001,West,2.31
TXN032202,CUST8962,PROD565,2024-09-10,261.17,8.0,ST001,West,15.46
TXN032203,CUST6339,PROD535,2024-09-10,253.04,6.0,ST004,East,0.0
TXN032204,CUST7400,PROD294,2024-09-10,459.06,10.0,ST005,South,0.0
TXN032205,CUST6569,PROD675,2024-09-10,433.79,2.0,ST001,North,27.64
TXN032206,CUST2937,PROD295,2024-09-10,426.07,10.0,ST002,North,37.16
TXN032207,CUST4234,PROD644,2024-09-10,295.72,6.0,ST004,South,4.67
TXN032208,CUST1126,PROD788,2024-09-10,324.97,5.0,ST002,East,0.0
TXN032209,CUST6262,PROD699,2024-09-10,475.14,2.0,ST005,South,5.42
TXN032210,CUST8239,PROD830,2024-09-10,209.71,5.0,ST005,South,0.0
TXN032211,CUST5800,PROD822,2024-09-10,11.37,8.0,ST003,East,0.0
TXN032212,CUST6829,PROD708,2024-09-10,280.81,4.0,ST001,West,0.0
TXN032213,CUST3658,PROD354,2024-09-10,136.77,5.0,ST002,South,0.0
TXN032214,CUST2745,PROD581,2024-09-10,384.25,1.0,ST002,North,0.0
TXN032215,CUST2532,PROD115,2024-09-10,134.09,7.0,ST001,West,0.0
TXN032216,CUST2168,PROD965,2024-09-10,45.3,2.0,ST005,West,0.0
TXN032217,CUST3358,PROD994,2024-09-10,381.59,9.0,ST003,North,0.0
TXN032218,CUST5127,PROD369,2024-09-10,298.32,10.0,ST005,West,0.0
TXN032219,CUST6570,PROD244,2024-09-10,,1.0,ST001,West,0.0
TXN032220,CUST5275,PROD624,2024-09-10,411.64,4.0,ST003,West,0.0
TXN032221,CUST7199,PROD877,2024-09-10,46.4,10.0,ST002,North,0.0
TXN032222,CUST7347,PROD473,2024-09-10,247.29,3.0,ST002,East,18.25
TXN032223,CUST7448,PROD564,2024-09-10,20.29,8.0,ST002,West,0.0
TXN032224,CUST2779,PROD983,2024-09-10,69.48,5.0,ST004,South,0.0
TXN032225,CUST4966,PROD966,2024-09-10,404.07,6.0,ST001,West,0.0
TXN032226,CUST3460,PROD963,2024-09-10,328.1,9.0,ST002,South,15.99
TXN032227,CUST9051,PROD225,2024-09-10,275.62,9.0,ST005,West,0.0
TXN032228,CUST9778,PROD956,2024-09-10,498.04,8.0,ST005,West,0.0
TXN032229,CUST9783,PROD282,2024-09-10,354.67,1.0,ST003,West,4.0
TXN032230,CUST1806,PROD155,2024-09-10,11.31,8.0,ST001,South,0.04
TXN032231,CUST1793,PROD943,2024-09-10,85.09,9.0,ST001,South,3.12
TXN032232,CUST1163,PROD161,2024-09-10,176.4,9.0,ST001,East,0.0
TXN032233,CUST3480,PROD888,2024-09-10,122.58,2.0,ST004,,0.0
TXN032234,CUST9800,PROD418,2024-09-10,39.8,3.0,ST002,North,0.0
TXN032235,CUST6608,PROD999,2024-09-10,214.42,1.0,ST003,West,4.32
TXN032236,CUST8846,PROD408,2024-09-10,152.99,6.0,ST005,East,1.86
TXN032237,CUST2871,PROD553,2024-09-10,18.98,7.0,ST004,East,0.0
TXN032238,CUST3327,PROD830,2024-09-10,96.13,10.0,ST002,North,0.0
TXN032239,CUST9453,PROD268,2024-09-10,242.95,4.0,ST005,East,0.0
TXN032240,CUST4694,PROD861,2024-09-10,456.45,9.0,ST003,West,28.8
TXN032241,CUST5654,PROD335,2024-09-10,389.83,9.0,ST004,South,0.0
TXN032242,CUST3837,PROD418,2024-09-10,368.63,3.0,ST003,North,0.0
TXN032243,CUST1202,PROD115,2024-09-10,207.48,7.0,ST002,East,0.0
TXN032244,CUST9838,PROD933,2024-09-10,76.68,5.0,ST002,North,0.0
TXN032245,CUST3950,PROD410,2024-09-10,178.98,7.0,ST002,South,0.0
TXN032246,CUST1814,PROD661,2024-09-10,409.83,4.0,ST003,East,0.0
TXN032247,CUST5662,PROD622,2024-09-10,156.32,10.0,ST005,North,12.75
TXN032248,CUST2300,PROD646,2024-09-10,23.1,3.0,ST004,North,0.0
TXN032249,CUST4093,PROD601,2024-09-10,448.71,1.0,ST005,North,23.35
TXN032250,CUST6892,PROD614,2024-09-10,477.07,1.0,ST001,West,0.0
TXN032251,CUST3866,PROD402,2024-09-10,156.44,2.0,ST001,East,3.89
TXN032252,CUST4919,PROD311,2024-09-10,474.01,8.0,ST005,,25.59
TXN032253,CUST6794,PROD189,2024-09-10,214.61,1.0,ST005,East,0.0
TXN032254,CUST2382,PROD192,2024-09-10,269.78,3.0,ST002,South,13.51
TXN032255,CUST4699,PROD966,2024-09-10,228.02,1.0,ST004,East,0.0
TXN032256,CUST3891,PROD696,2024-09-10,209.49,7.0,ST004,South,0.0
TXN032257,CUST1805,PROD853,2024-09-10,231.42,,ST001,North,0.0
TXN032258,CUST7046,PROD588,2024-09-10,300.78,4.0,ST003,East,0.0
TXN032259,CUST9294,PROD687,2024-09-10,426.26,4.0,ST005,West,0.0
TXN032260,CUST9953,PROD685,2024-09-10,252.36,2.0,ST002,West,13.59
TXN032261,CUST9384,PROD434,2024-09-10,239.84,5.0,ST002,East,0.0
TXN032262,CUST2470,PROD351,2024-09-10,147.37,10.0,ST005,North,9.86
TXN032263,CUST2172,PROD154,2024-09-10,178.77,7.0,ST005,South,3.73
TXN032264,CUST1481,PROD713,2024-09-10,462.13,8.0,ST003,West,8.97
TXN032265,CUST4661,PROD840,2024-09-10,102.7,10.0,ST003,East,0.0
TXN032266,CUST6338,PROD948,2024-09-10,143.38,7.0,ST004,West,14.08
TXN032267,CUST2400,PROD505,2024-09-10,301.02,3.0,ST002,South,0.0
TXN032268,CUST4067,PROD521,2024-09-10,79.26,8.0,ST004,East,2.03
TXN032269,CUST1475,PROD898,2024-09-10,416.33,7.0,ST005,East,0.0
TXN032270,CUST4483,PROD429,2024-09-10,210.2,6.0,ST003,North,0.0
TXN032271,CUST4630,PROD692,2024-09-10,344.76,7.0,ST001,North,0.0
TXN032272,CUST9857,PROD464,2024-09-10,332.43,9.0,ST005,West,0.0
TXN032273,CUST5940,PROD220,2024-09-10,198.59,8.0,ST004,East,9.04
TXN032274,CUST5438,PROD281,2024-09-10,235.46,3.0,ST002,West,0.0
TXN032275,CUST8810,PROD591,2024-09-10,121.79,1.0,ST001,North,3.86
TXN032276,CUST3884,PROD507,2024-09-10,371.27,6.0,ST002,North,32.25
TXN032277,CUST6454,PROD627,2024-09-10,94.02,3.0,ST005,West,0.0
